"name","address","city","zip","state","country","phone","email","website","openingHours","lat","lng","accuracy","error"
"Alltown Market","520 Middlebury Rd","MIDDLEBURY","6762","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06762","","41.5381527","'-73.1054036","User provided",""
"Fitzgeralds Foods","710 Hopmeadow St","SIMSBURY","6070","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06070","","41.8712788","'-72.8033572","User provided",""
"FOOD BAG #521","326 S COLONY RD","WALLINGFORD","6492","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06492","","41.449698","'-72.82755","User provided",""
"460 Oakland St LLC","460 Oakland St","MANCHESTER","6042","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06042","","41.809032","'-72.5176989","User provided",""
"SUNOCO FOOD MARKET","188 PENNSYLVANIA AVE","NIANTIC","6357","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06357","","41.332576","'-72.199031","User provided",""
"Basil Food Mart Inc","212 Main St","SOUTHINGTON","6489","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06489","","41.597339","'-72.877996","User provided",""
"Dania Foodmart","329 East Center Street","MANCHESTER","6040","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06040","","41.778079","'-72.508464","User provided",""
"Broad St Liquor LLC","1949 Broad St","HARTFORD","6114","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06114","","41.739106","'-72.68733","User provided",""
"GRASMERE DISCOUNT LIQUOR","154 Post Rd","FAIRFIELD","6824","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06824","","41.1522506","'-73.2391054","User provided",""
"City Food Market","126 South Main St","NEW BRITAIN","6051","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06051","","41.6600968","'-72.7787973","User provided",""
"RITE AID #10381","620 Main St","WATERTOWN","6795","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06795","","41.590001","'-73.092215","User provided",""
"Waldi`s Discount Liquor","340 Main St","ANSONIA","6401","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06401","","41.341467","'-73.0780866","User provided",""
"THE CORNER STOP LLC","82 Hemingway Ave","EAST HAVEN","6512","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06512","","41.269407","'-72.8719814","User provided",""
"STOP & SHOP #727","60 PROVIDENCE TPKE","PUTNAM","6260","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06260","","41.9218077","'-71.9047666","User provided",""
"WEST MAIN GROCERY","495 W Main St","STAMFORD","6902","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06902","","41.048401","'-73.5578024","User provided",""
"Super Star Market","96 Sylvan Ave","NEW HAVEN","6519","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06519","","41.304084","'-72.942755","User provided",""
"Centerbrook Food Mart LLC","55 Main Street","CENTERBROOK","6409","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06409","","41.3515737","'-72.4162314","User provided",""
"DANBURY NOBLE LLC","58 PADANARAM RD","DANBURY","6811","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06811","","41.4190933","'-73.4667832","User provided",""
"WEST HAVEN HESS","345 Elm St","WEST HAVEN","6516","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06516","","41.275152","'-72.954629","User provided",""
"A PLUS SUNOCO","163 Bridge St","EAST WINDSOR","6088","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06088","","41.929783","'-72.6097684","User provided",""
"Veterans Convenience","528 Gold Star HWY","GROTON","6340","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06340","","41.371977","'-72.0544496","User provided",""
"Ezer Mart","8 Palmer Rd","SCOTLAND","6264","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06264","","41.698713","'-72.080924","User provided",""
"STORY BROTHERS INC","84 BURRITT ST","NEW BRITAIN","6053","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06053","","41.667298","'-72.798507","User provided",""
"Big Ys Everybodys Market","1021 South Main Street","CHESHIRE","6410","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06410","","41.4762709","'-72.907523","User provided",""
"Winners Hartford","121 Brainard Rd","HARTFORD","6114","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06114","","41.7360666","'-72.6597193","User provided",""
"Gloria Grocery","607 East St","NEW HAVEN","6511","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06511","","41.3160079","'-72.908604","User provided",""
"Shell Food Mart","168 W Town St","NORWICH","6360","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06360","","41.5558863","'-72.1078146","User provided",""
"Crosspoint Liquors","799 New Haven Rd","NAUGATUCK","6770","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06770","","41.4741253","'-73.0422586","User provided",""
"Spicer Marketplace LLC","560 Providence New London TPKE","NORTH STONINGTON","6359","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06359","","41.4403456","'-71.8021371","User provided",""
"Market 32 #248","140 MAIN ST","OXFORD","6478","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06478","","42.098808","'-71.867403","User provided",""
"Jeremys Gift Shop","450 Columbus Blvd","HARTFORD","6103","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06103","","41.7675462","'-72.6689806","User provided",""
"VFW Mystic","60 Stonington Rd","MYSTIC","6355","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06355","","41.34456","'-71.952305","User provided",""
"Marina Market LLC","1056 Reservoir Ave","BRIDGEPORT","6606","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06606","","41.2153471","'-73.1919017","User provided",""
"JOHN`S PACKAGE STORE","98 N MAIN ST","WINSTED","6098","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06098","","41.9237438","'-73.0599966","User provided",""
"SAS Gas LLC","444 Saw Mill Rd","WEST HAVEN","6516","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06516","","41.2730828","'-72.9706323","User provided",""
"Mini Special Market","254 Orchard St","BRIDGEPORT","6608","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06608","","41.1954173","'-73.1779729","User provided",""
"Epicurean Feast","1 American Row","HARTFORD","6103","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06103","","41.7656797","'-72.6715554","User provided",""
"E-Z STOP","35 Old Hartford Rd (RTE 2)","COLCHESTER","6415","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06415","","41.5793254","'-72.3401905","User provided",""
"SUNNYS SUPERMARKET","129 MAIN ST","VOLUNTOWN","6384","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06384","","41.5729211","'-71.8686067","User provided",""
"SUPER STOP & SHOP #651","313 Cottage Grove Rd","BLOOMFIELD","6002","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06002","","41.817556","'-72.7133729","User provided",""
"Brazil Legal LLC","414 West Main Street","STAMFORD","6902","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06902","","41.0478722","'-73.5554782","User provided",""
"Westside Mobil Mart","427 Hartford Rd","MANCHESTER","6040","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06040","","41.764696","'-72.5400329","User provided",""
"STOP & SHOP #616","161 W PUTNAM AVE","GREENWICH","6831","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06831","","41.02758","'-73.631095","User provided",""
"Valero Gas","948 Pine St","BRISTOL","6010","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06010","","41.6690506","'-72.8882192","User provided",""
"Sunny Wine & Spirits","15 Mechanics St","PUTNAM","6260","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06260","","41.9234569","'-71.8994925","User provided",""
"Exxon Mart","208 New Haven Ave","DERBY","6418","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06418","","41.3075498","'-73.069374","User provided",""
"NORWALK EXXON","347 Main Ave","NORWALK","6851","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06851","","41.1381523","'-73.4261776","User provided",""
"Rob`s Wine & Spirits Shoppee","784 Norwich Rd","PLAINFIELD","6374","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06374","","41.6663296","'-71.9159733","User provided",""
"COUNTRY MARKET PLACE","1226 OLD COLCHESTER RD","OAKDALE","6370","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06370","","41.475724","'-72.190898","User provided",""
"Chuckys","407 Jackson St","WILLIMANTIC","6226","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06226","","41.7211325","'-72.202968","User provided",""
"S & O Petroleum LLC","1292 Hartford Turnpike","VERNON","6066","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06066","","41.8593687","'-72.4325019","User provided",""
"Ultra Fuel Quik Mart LLC","58 Ellington Rd","EAST HARTFORD","6108","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06108","","41.7902227","'-72.6291756","User provided",""
"BIG Y WORLD CLASS MKT #61","995 Poquonnock Rd","GROTON","6340","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06340","","41.3468142","'-72.051551","User provided",""
"ALEX`S FOOD MART","26 BROAD ST","NORWALK","6851","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06851","","41.131209","'-73.427254","User provided",""
"HENNY PENNY #43","639 Rte 12","GROTON","6340","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06340","","41.3792287","'-72.0758335","User provided",""
"CIGAR N TOBACCO","519 WOLCOTT ST","WATERBURY","6705","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06705","","41.5565096","'-73.0137525","User provided",""
"BIG Y WORLD CLASS MARKET #84","355 Hawley Ln","STRATFORD","6614","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06614","","41.2336067","'-73.149621","User provided",""
"Black Duck Cafe","605 Riverside Ave","WESTPORT","6880","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06880","","41.1203281","'-73.3697078","User provided",""
"SUPER STOP & SHOP #685","470 Monroe Tpke","MONROE","6468","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06468","","41.3151059","'-73.217621","User provided",""
"BIG Y WORLD CLASS MKT #17","87 W STAFFORD RD (RTE 190)","STAFFORD SPRINGS","6076","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06076","","41.9700145","'-72.3321375","User provided",""
"State Street Spirits","2644 State St","HAMDEN","6517","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06517","","41.353129","'-72.8916364","User provided",""
"Stamford Rx INC","1055 High Ridge Rd","STAMFORD","6905","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06905","","41.1085003","'-73.5468148","User provided",""
"LOU`S FOOD","1255 MADISON AVE","BRIDGEPORT","6606","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06606","","41.1976291","'-73.2084979","User provided",""
"Route 66 Xtra Mart","70 Main St","HEBRON","6248","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06248","","41.6595834","'-72.3597469","User provided",""
"J & J LIQUORS","14 GROVE ST","WATERBURY","6710","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06710","","41.56031","'-73.036483","User provided",""
"Big Dollar Liquor","874 Terryville Ave.","BRISTOL","6010","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06010","","41.6810436","'-72.9804023","User provided",""
"Atafiq LLC","404 Merrow Road","TOLLAND","6084","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06084","","41.8525832","'-72.3369156","User provided",""
"Liquor Mart","3837 Whitney Ave","HAMDEN","6518","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06518","","41.4330131","'-72.9076593","User provided",""
"Sammy Deli LLC","863 Dixwell Ave","HAMDEN","6514","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06514","","41.336815","'-72.9348459","User provided",""
"NAUGATUCK SUNOCO","1059 New Haven Rd","NAUGATUCK","6770","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06770","","41.4694173","'-73.0296549","User provided",""
"Reliable Mini Mart","360 Seymore Ave","DERBY","6418","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06418","","41.3376953","'-73.0901069","User provided",""
"Krauszers Food Store","429 New Haven Ave","DERBY","6418","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06418","","41.3096619","'-73.0629704","User provided",""
"Wine Zone","4180 Black Rock Turnpike","FAIRFIELD","6824","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06824","","41.2034343","'-73.2712716","User provided",""
"A & D Package Store","38 South Turnpike Road","WALLINGFORD","6492","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06492","","41.454493","'-72.840583","User provided",""
"Mile Hill Xtra Mart","1302 Hartford Tpke","VERNON","6066","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06066","","41.8597605","'-72.4317267","User provided",""
"House of Tobacco","1253 New Britain Ave","WEST HARTFORD","6110","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06110","","41.731265","'-72.743788","User provided",""
"COLLINS PACKAGE STORE","552 Halfway House Rd","WINDSOR LOCKS","6096","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06096","","41.9225166","'-72.6664459","User provided",""
"Yale Bowl Wine Spirits","85 Derby Ave","NEW HAVEN","6511","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06511","","41.3110805","'-72.9488981","User provided",""
"EASTWOOD WINE & LIQUORS","1026 MAIN ST","EAST HARTFORD","6108","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06108","","41.7716714","'-72.6422835","User provided",""
"Capitol Gulf","1127 Capitol Ave","HARTFORD","6106","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06106","","41.7599546","'-72.7145807","User provided",""
"BEBE`S LOUNGE INC","40 TAMARACK RD","DANBURY","6811","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06811","","41.4136049","'-73.4510157","User provided",""
"California Grocery","846 Congress Ave","NEW HAVEN","6519","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06519","","41.298552","'-72.943978","User provided",""
"College Mart","333 State Street","BRIDGEPORT","6604","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06604","","41.1756805","'-73.1917316","User provided",""
"Country Mini Market","582 Newfield Avenue","BRIDGEPORT","6607","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06607","","41.1764878","'-73.1670124","User provided",""
"Simeone Enterprises LLC","21 Chamberlain Highway","KENSINGTON","6037","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06037","","41.635062","'-72.788213","User provided",""
"LIQUOR DEPOT","687 W MAIN ST","NEW BRITAIN","6053","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06053","","41.6663507","'-72.8060721","User provided",""
"Smokers Discount World Plus","1094 N Main St","DAYVILLE","6241","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06241","","41.840776","'-71.876231","User provided",""
"ROUTE 66 PACKAGE STORE LLC","193 E High St","EAST HAMPTON","6424","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06424","","41.5998049","'-72.4881262","User provided",""
"Rodriguez Market LLC","216 Hamilton Street","HARTFORD","6106","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06106","","41.7539336","'-72.7029597","User provided",""
"KRAUSZER`S","1959 State St","HAMDEN","6517","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06517","","41.335405","'-72.899825","User provided",""
"D`APRILE PACKAGE STORE LLC","288 FRANKLIN AVE","HARTFORD","6114","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06114","","41.7425542","'-72.6762477","User provided",""
"FRENCH ITALIAN IMPORTING CO","4 Circular Ave","HAMDEN","6514","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06514","","41.3465515","'-72.9341397","User provided",""
"North Haven Mobil","384 State St","NORTH HAVEN","6473","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06473","","41.3671937","'-72.8875503","User provided",""
"CENTRAL VILLAGE SHELL","50 E Main St","MOOSUP","6354","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06354","","41.719747","'-71.898204","User provided",""
"PRESTON MARKET LLC","352 RTE 2","PRESTON","6365","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06365","","41.490621","'-72.0032263","User provided",""
"Manousos Wine & Liquors","398 Silas Deane Hyw","WETHERSFIELD","6109","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06109","","41.715776","'-72.664267","User provided",""
"Norwich Foodmart","406 West Main Street","NORWICH","6360","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06360","","41.5208388","'-72.0922611","User provided",""
